OrderID,OrderDate,DispatchDate,ETA,DeliveryDate,OriginPlant,DestinationWarehouse,TransportMode,Supplier,DelayReason
O-1703,2023-10-15,2023-10-18,2023-10-24,2023-10-26,Bengaluru,Ahmedabad_WH,Road,Supplier_C,Transport Breakdown
O-1704,2023-11-28,2023-11-30,2023-12-05,2023-12-08,Bengaluru,Kolkata_WH,Sea,Supplier_D,Traffic
O-1705,2023-05-10,2023-05-12,2023-05-16,2023-05-17,Bengaluru,Ahmedabad_WH,Rail,Supplier_D,Customs Delay
O-1706,2023-06-30,2023-07-03,2023-07-09,2023-07-09,Bengaluru,Kolkata_WH,Rail,Supplier_D,None
O-1707,2023-06-22,2023-06-24,2023-06-28,2023-06-28,Hyderabad,Kolkata_WH,Air,Supplier_C,None
O-1708,2023-02-16,2023-02-19,2023-02-25,2023-02-27,Chennai,Delhi_WH,Air,Supplier_A,Weather
O-1709,2023-05-06,2023-05-09,2023-05-12,2023-05-13,Hyderabad,Delhi_WH,Sea,Supplier_B,Traffic
O-1710,2023-10-12,2023-10-15,2023-10-21,2023-10-21,Hyderabad,Ahmedabad_WH,Sea,Supplier_D,None
O-1711,2023-05-01,2023-05-03,2023-05-09,2023-05-10,Pune,Kolkata_WH,Air,Supplier_D,Traffic
O-1712,2023-05-18,2023-05-21,2023-05-23,2023-05-25,Chennai,Ahmedabad_WH,Sea,Supplier_C,Transport Breakdown
O-1713,2023-05-22,2023-05-25,2023-05-29,2023-05-28,Pune,Delhi_WH,Sea,Supplier_A,None
O-1714,2023-10-04,2023-10-07,2023-10-13,2023-10-14,Hyderabad,Mumbai_WH,Road,Supplier_B,Traffic
O-1715,2023-11-29,2023-12-01,2023-12-03,2023-12-04,Chennai,Delhi_WH,Road,Supplier_B,Traffic
O-1716,2023-02-16,2023-02-17,2023-02-21,2023-02-23,Pune,Ahmedabad_WH,Air,Supplier_D,Customs Delay
O-1717,2023-01-01,2023-01-04,2023-01-06,2023-01-05,Bengaluru,Mumbai_WH,Rail,Supplier_C,None
O-1718,2023-11-04,2023-11-06,2023-11-12,2023-11-12,Bengaluru,Mumbai_WH,Sea,Supplier_C,None
O-1719,2023-06-28,2023-07-01,2023-07-04,2023-07-07,Pune,Delhi_WH,Road,Supplier_C,Customs Delay
O-1720,2023-03-14,2023-03-15,2023-03-20,2023-03-20,Chennai,Kolkata_WH,Sea,Supplier_C,None
O-1721,2023-03-11,2023-03-13,2023-03-16,2023-03-17,Pune,Kolkata_WH,Sea,Supplier_B,Transport Breakdown
O-1722,2023-02-15,2023-02-17,2023-02-23,2023-02-26,Bengaluru,Mumbai_WH,Rail,Supplier_A,Customs Delay
O-1723,2023-04-20,2023-04-21,2023-04-26,2023-04-26,Pune,Delhi_WH,Air,Supplier_B,None
O-1724,2023-12-04,2023-12-06,2023-12-09,2023-12-11,Bengaluru,Mumbai_WH,Rail,Supplier_C,Customs Delay
O-1725,2023-12-20,2023-12-21,2023-12-26,2023-12-28,Pune,Ahmedabad_WH,Rail,Supplier_B,Transport Breakdown
O-1726,2023-03-01,2023-03-02,2023-03-07,2023-03-06,Bengaluru,Delhi_WH,Air,Supplier_B,None
O-1727,2023-10-12,2023-10-14,2023-10-17,2023-10-17,Chennai,Delhi_WH,Road,Supplier_D,None
O-1728,2023-12-06,2023-12-09,2023-12-12,2023-12-12,Hyderabad,Delhi_WH,Rail,Supplier_B,None
O-1729,2023-09-16,2023-09-17,2023-09-20,2023-09-20,Chennai,Kolkata_WH,Air,Supplier_D,None
O-1730,2023-07-29,2023-08-01,2023-08-07,2023-08-06,Bengaluru,Delhi_WH,Air,Supplier_A,None
O-1731,2023-10-16,2023-10-19,2023-10-21,2023-10-20,Chennai,Delhi_WH,Sea,Supplier_A,None
O-1732,2023-08-21,2023-08-24,2023-08-28,2023-08-28,Hyderabad,Mumbai_WH,Air,Supplier_D,None
O-1733,2023-07-25,2023-07-26,2023-07-30,2023-07-30,Hyderabad,Mumbai_WH,Sea,Supplier_D,None
O-1734,2023-10-19,2023-10-20,2023-10-26,2023-10-27,Chennai,Mumbai_WH,Sea,Supplier_B,Transport Breakdown
O-1735,2023-06-22,2023-06-25,2023-06-28,2023-06-30,Chennai,Mumbai_WH,Air,Supplier_A,Transport Breakdown
O-1736,2023-07-30,2023-08-01,2023-08-06,2023-08-06,Chennai,Mumbai_WH,Air,Supplier_D,None
O-1737,2023-07-02,2023-07-03,2023-07-06,2023-07-06,Bengaluru,Kolkata_WH,Rail,Supplier_C,None
O-1738,2023-03-02,2023-03-05,2023-03-11,2023-03-13,Chennai,Ahmedabad_WH,Sea,Supplier_B,Customs Delay
O-1739,2023-03-29,2023-03-30,2023-04-05,2023-04-06,Hyderabad,Ahmedabad_WH,Air,Supplier_D,Transport Breakdown
O-1740,2023-12-09,2023-12-10,2023-12-14,2023-12-15,Chennai,Delhi_WH,Rail,Supplier_D,Traffic
O-1741,2023-03-27,2023-03-28,2023-03-31,2023-04-01,Hyderabad,Kolkata_WH,Sea,Supplier_A,Weather
O-1742,2023-04-13,2023-04-15,2023-04-20,2023-04-22,Pune,Ahmedabad_WH,Rail,Supplier_A,Traffic
O-1743,2023-08-19,2023-08-22,2023-08-24,2023-08-25,Pune,Delhi_WH,Road,Supplier_C,Traffic
O-1744,2023-06-24,2023-06-27,2023-06-29,2023-06-29,Bengaluru,Delhi_WH,Sea,Supplier_A,None
O-1745,2023-01-02,2023-01-04,2023-01-07,2023-01-07,Bengaluru,Delhi_WH,Road,Supplier_B,None
O-1746,2023-09-17,2023-09-18,2023-09-20,2023-09-20,Hyderabad,Mumbai_WH,Air,Supplier_A,None
O-1747,2023-11-04,2023-11-06,2023-11-12,2023-11-13,Hyderabad,Kolkata_WH,Sea,Supplier_B,Customs Delay
O-1748,2023-01-31,2023-02-03,2023-02-08,2023-02-07,Hyderabad,Kolkata_WH,Sea,Supplier_A,None
O-1749,2023-07-09,2023-07-11,2023-07-15,2023-07-17,Pune,Ahmedabad_WH,Air,Supplier_D,Weather
O-1750,2023-08-03,2023-08-04,2023-08-07,2023-08-08,Chennai,Ahmedabad_WH,Air,Supplier_B,Transport Breakdown
O-1751,2023-09-12,2023-09-14,2023-09-17,2023-09-18,Chennai,Delhi_WH,Air,Supplier_C,Weather
O-1752,2023-05-01,2023-05-04,2023-05-09,2023-05-09,Pune,Mumbai_WH,Sea,Supplier_D,None
O-1753,2023-07-09,2023-07-12,2023-07-17,2023-07-16,Pune,Mumbai_WH,Road,Supplier_C,None
O-1754,2023-12-24,2023-12-25,2023-12-28,2023-12-29,Pune,Kolkata_WH,Air,Supplier_C,Customs Delay
O-1755,2023-11-05,2023-11-08,2023-11-12,2023-11-11,Hyderabad,Ahmedabad_WH,Sea,Supplier_A,None
O-1756,2023-06-13,2023-06-15,2023-06-19,2023-06-22,Chennai,Kolkata_WH,Air,Supplier_D,Customs Delay
O-1757,2023-06-02,2023-06-04,2023-06-07,2023-06-07,Hyderabad,Delhi_WH,Rail,Supplier_D,None
O-1758,2023-05-21,2023-05-23,2023-05-27,2023-05-27,Pune,Delhi_WH,Sea,Supplier_D,None
O-1759,2023-11-27,2023-11-29,2023-12-04,2023-12-04,Bengaluru,Ahmedabad_WH,Rail,Supplier_D,None
O-1760,2023-03-19,2023-03-20,2023-03-26,2023-03-26,Bengaluru,Mumbai_WH,Air,Supplier_A,None
O-1761,2023-04-17,2023-04-19,2023-04-22,2023-04-21,Chennai,Delhi_WH,Rail,Supplier_D,None
O-1762,2023-06-15,2023-06-17,2023-06-22,2023-06-21,Chennai,Kolkata_WH,Rail,Supplier_B,None
O-1763,2023-09-18,2023-09-19,2023-09-24,2023-09-24,Bengaluru,Kolkata_WH,Air,Supplier_C,None
O-1764,2023-05-14,2023-05-16,2023-05-18,2023-05-19,Chennai,Kolkata_WH,Road,Supplier_C,Transport Breakdown
O-1765,2023-10-31,2023-11-02,2023-11-06,2023-11-08,Pune,Mumbai_WH,Air,Supplier_B,Traffic
O-1766,2023-06-17,2023-06-19,2023-06-24,2023-06-27,Hyderabad,Ahmedabad_WH,Sea,Supplier_B,Customs Delay
O-1767,2023-08-16,2023-08-18,2023-08-24,2023-08-24,Bengaluru,Kolkata_WH,Road,Supplier_C,None
O-1768,2023-05-15,2023-05-17,2023-05-20,2023-05-19,Pune,Mumbai_WH,Road,Supplier_A,None
O-1769,2023-02-02,2023-02-05,2023-02-08,2023-02-08,Bengaluru,Ahmedabad_WH,Road,Supplier_C,None
O-1770,2023-09-03,2023-09-04,2023-09-08,2023-09-07,Pune,Kolkata_WH,Rail,Supplier_A,None
O-1771,2023-02-15,2023-02-18,2023-02-22,2023-02-24,Pune,Kolkata_WH,Air,Supplier_A,Transport Breakdown
O-1772,2023-03-17,2023-03-20,2023-03-25,2023-03-28,Pune,Kolkata_WH,Rail,Supplier_D,Transport Breakdown
O-1773,2023-11-03,2023-11-05,2023-11-11,2023-11-11,Pune,Mumbai_WH,Air,Supplier_A,None
O-1774,2023-09-08,2023-09-09,2023-09-13,2023-09-14,Chennai,Kolkata_WH,Sea,Supplier_B,Transport Breakdown
O-1775,2023-03-15,2023-03-16,2023-03-20,2023-03-20,Bengaluru,Ahmedabad_WH,Sea,Supplier_A,None
O-1776,2023-03-02,2023-03-04,2023-03-08,2023-03-10,Pune,Ahmedabad_WH,Rail,Supplier_A,Traffic
O-1777,2023-06-29,2023-06-30,2023-07-04,2023-07-06,Hyderabad,Kolkata_WH,Road,Supplier_A,Transport Breakdown
O-1778,2023-11-20,2023-11-21,2023-11-26,2023-11-28,Bengaluru,Mumbai_WH,Air,Supplier_A,Weather
O-1779,2023-08-26,2023-08-28,2023-09-03,2023-09-05,Bengaluru,Mumbai_WH,Rail,Supplier_D,Traffic
O-1780,2023-04-12,2023-04-14,2023-04-19,2023-04-19,Chennai,Delhi_WH,Road,Supplier_A,None
O-1781,2023-02-21,2023-02-22,2023-02-25,2023-02-25,Hyderabad,Delhi_WH,Road,Supplier_B,None
O-1782,2023-10-13,2023-10-16,2023-10-21,2023-10-20,Pune,Ahmedabad_WH,Road,Supplier_A,None
O-1783,2023-10-20,2023-10-21,2023-10-24,2023-10-26,Chennai,Delhi_WH,Rail,Supplier_A,Weather
O-1784,2023-01-31,2023-02-03,2023-02-05,2023-02-04,Bengaluru,Kolkata_WH,Rail,Supplier_D,None
O-1785,2023-07-18,2023-07-21,2023-07-27,2023-07-26,Bengaluru,Mumbai_WH,Air,Supplier_B,None
O-1786,2023-01-31,2023-02-02,2023-02-04,2023-02-05,Pune,Ahmedabad_WH,Road,Supplier_B,Transport Breakdown
O-1787,2023-09-12,2023-09-13,2023-09-18,2023-09-21,Chennai,Kolkata_WH,Sea,Supplier_B,Traffic
O-1788,2023-08-29,2023-09-01,2023-09-06,2023-09-08,Pune,Kolkata_WH,Sea,Supplier_C,Customs Delay
O-1789,2023-06-15,2023-06-16,2023-06-22,2023-06-22,Chennai,Kolkata_WH,Rail,Supplier_C,None
O-1790,2023-12-18,2023-12-21,2023-12-25,2023-12-28,Pune,Mumbai_WH,Air,Supplier_B,Weather
O-1791,2023-05-06,2023-05-08,2023-05-13,2023-05-14,Hyderabad,Kolkata_WH,Rail,Supplier_B,Transport Breakdown
O-1792,2023-09-19,2023-09-22,2023-09-27,2023-09-27,Hyderabad,Kolkata_WH,Rail,Supplier_D,None
O-1793,2023-02-05,2023-02-07,2023-02-09,2023-02-12,Bengaluru,Delhi_WH,Air,Supplier_C,Weather
O-1794,2023-04-29,2023-04-30,2023-05-06,2023-05-09,Hyderabad,Mumbai_WH,Rail,Supplier_C,Weather
O-1795,2023-03-05,2023-03-06,2023-03-09,2023-03-11,Pune,Ahmedabad_WH,Air,Supplier_A,Customs Delay
O-1796,2023-02-21,2023-02-22,2023-02-27,2023-03-01,Chennai,Mumbai_WH,Air,Supplier_D,Transport Breakdown
O-1797,2023-09-17,2023-09-20,2023-09-25,2023-09-27,Bengaluru,Ahmedabad_WH,Rail,Supplier_C,Customs Delay
O-1798,2023-01-13,2023-01-16,2023-01-22,2023-01-22,Hyderabad,Ahmedabad_WH,Road,Supplier_B,None
O-1799,2023-06-28,2023-06-29,2023-07-03,2023-07-04,Hyderabad,Kolkata_WH,Sea,Supplier_A,Weather
O-1800,2023-12-29,2023-12-30,2024-01-01,2024-01-04,Chennai,Delhi_WH,Rail,Supplier_A,Traffic
O-1801,2023-09-24,2023-09-25,2023-09-28,2023-09-27,Pune,Mumbai_WH,Road,Supplier_D,None
O-1802,2023-05-18,2023-05-19,2023-05-25,2023-05-24,Bengaluru,Delhi_WH,Sea,Supplier_A,None
O-1803,2023-03-11,2023-03-12,2023-03-14,2023-03-16,Bengaluru,Ahmedabad_WH,Air,Supplier_A,Customs Delay
O-1804,2023-07-13,2023-07-14,2023-07-16,2023-07-17,Bengaluru,Delhi_WH,Sea,Supplier_B,Transport Breakdown
O-1805,2023-09-15,2023-09-17,2023-09-20,2023-09-19,Hyderabad,Mumbai_WH,Air,Supplier_C,None
O-1806,2023-08-11,2023-08-14,2023-08-17,2023-08-19,Bengaluru,Mumbai_WH,Rail,Supplier_B,Customs Delay
O-1807,2023-01-27,2023-01-28,2023-01-31,2023-01-30,Chennai,Ahmedabad_WH,Rail,Supplier_D,None
O-1808,2023-06-30,2023-07-02,2023-07-05,2023-07-06,Hyderabad,Delhi_WH,Road,Supplier_A,Customs Delay
O-1809,2023-06-27,2023-06-30,2023-07-04,2023-07-05,Pune,Ahmedabad_WH,Road,Supplier_D,Weather
O-1810,2023-03-15,2023-03-16,2023-03-19,2023-03-18,Hyderabad,Kolkata_WH,Sea,Supplier_C,None
O-1811,2023-01-01,2023-01-02,2023-01-05,2023-01-04,Pune,Mumbai_WH,Rail,Supplier_D,None
O-1812,2023-10-23,2023-10-26,2023-11-01,2023-11-02,Hyderabad,Kolkata_WH,Air,Supplier_C,Weather
O-1813,2023-09-13,2023-09-16,2023-09-21,2023-09-20,Pune,Kolkata_WH,Rail,Supplier_C,None
O-1814,2023-08-03,2023-08-06,2023-08-10,2023-08-11,Hyderabad,Ahmedabad_WH,Air,Supplier_C,Traffic
O-1815,2023-06-07,2023-06-08,2023-06-13,2023-06-15,Pune,Delhi_WH,Air,Supplier_C,Transport Breakdown
O-1816,2023-01-05,2023-01-06,2023-01-12,2023-01-14,Bengaluru,Delhi_WH,Road,Supplier_A,Transport Breakdown
O-1817,2023-03-26,2023-03-28,2023-04-01,2023-03-31,Bengaluru,Delhi_WH,Road,Supplier_C,None
O-1818,2023-11-12,2023-11-15,2023-11-17,2023-11-20,Pune,Kolkata_WH,Air,Supplier_A,Weather
O-1819,2023-12-22,2023-12-24,2023-12-29,2023-12-30,Pune,Mumbai_WH,Rail,Supplier_D,Weather
O-1820,2023-10-28,2023-10-29,2023-11-01,2023-10-31,Bengaluru,Delhi_WH,Sea,Supplier_A,None
O-1821,2023-12-02,2023-12-03,2023-12-07,2023-12-07,Chennai,Ahmedabad_WH,Sea,Supplier_C,None
O-1822,2023-12-29,2023-12-31,2024-01-04,2024-01-07,Chennai,Kolkata_WH,Road,Supplier_D,Customs Delay
O-1823,2023-04-03,2023-04-05,2023-04-07,2023-04-06,Pune,Mumbai_WH,Rail,Supplier_D,None
O-1824,2023-01-21,2023-01-23,2023-01-29,2023-02-01,Chennai,Ahmedabad_WH,Sea,Supplier_D,Weather
O-1825,2023-05-16,2023-05-18,2023-05-20,2023-05-20,Chennai,Ahmedabad_WH,Rail,Supplier_C,None
O-1826,2023-09-14,2023-09-17,2023-09-21,2023-09-24,Hyderabad,Delhi_WH,Sea,Supplier_C,Traffic
O-1827,2023-12-17,2023-12-19,2023-12-21,2023-12-22,Chennai,Delhi_WH,Sea,Supplier_B,Customs Delay
O-1828,2023-05-28,2023-05-30,2023-06-05,2023-06-08,Pune,Delhi_WH,Road,Supplier_B,Traffic
O-1829,2023-02-12,2023-02-14,2023-02-16,2023-02-17,Hyderabad,Kolkata_WH,Sea,Supplier_A,Customs Delay
O-1830,2023-06-24,2023-06-26,2023-07-01,2023-06-30,Pune,Delhi_WH,Sea,Supplier_D,None
O-1831,2023-11-25,2023-11-27,2023-11-30,2023-11-29,Hyderabad,Kolkata_WH,Road,Supplier_D,None
O-1832,2023-02-19,2023-02-22,2023-02-28,2023-03-03,Bengaluru,Mumbai_WH,Air,Supplier_D,Traffic
O-1833,2023-01-20,2023-01-21,2023-01-23,2023-01-24,Hyderabad,Kolkata_WH,Rail,Supplier_C,Customs Delay
O-1834,2023-05-26,2023-05-28,2023-05-31,2023-05-30,Bengaluru,Delhi_WH,Air,Supplier_D,None
O-1835,2023-05-22,2023-05-24,2023-05-30,2023-06-02,Chennai,Delhi_WH,Rail,Supplier_A,Traffic
O-1836,2023-10-29,2023-10-30,2023-11-01,2023-11-03,Bengaluru,Delhi_WH,Sea,Supplier_B,Traffic
O-1837,2023-12-29,2023-12-30,2024-01-02,2024-01-05,Hyderabad,Mumbai_WH,Sea,Supplier_A,Customs Delay
O-1838,2023-03-11,2023-03-13,2023-03-19,2023-03-21,Pune,Kolkata_WH,Rail,Supplier_B,Weather
O-1839,2023-11-25,2023-11-28,2023-11-30,2023-11-30,Chennai,Mumbai_WH,Air,Supplier_C,None
O-1840,2023-12-23,2023-12-24,2023-12-29,2023-12-28,Chennai,Delhi_WH,Rail,Supplier_A,None
O-1841,2023-04-07,2023-04-10,2023-04-13,2023-04-15,Hyderabad,Kolkata_WH,Rail,Supplier_B,Transport Breakdown
O-1842,2023-03-14,2023-03-16,2023-03-20,2023-03-20,Bengaluru,Kolkata_WH,Sea,Supplier_D,None
O-1843,2023-03-24,2023-03-26,2023-03-29,2023-03-31,Hyderabad,Kolkata_WH,Road,Supplier_D,Customs Delay
O-1844,2023-07-26,2023-07-27,2023-07-29,2023-08-01,Pune,Kolkata_WH,Air,Supplier_A,Traffic
O-1845,2023-12-20,2023-12-23,2023-12-28,2023-12-31,Bengaluru,Kolkata_WH,Road,Supplier_B,Weather
O-1846,2023-11-16,2023-11-17,2023-11-20,2023-11-21,Hyderabad,Ahmedabad_WH,Rail,Supplier_A,Traffic
O-1847,2023-04-15,2023-04-17,2023-04-22,2023-04-25,Hyderabad,Delhi_WH,Road,Supplier_B,Traffic
O-1848,2023-04-18,2023-04-19,2023-04-23,2023-04-23,Pune,Ahmedabad_WH,Road,Supplier_A,None
O-1849,2023-06-19,2023-06-20,2023-06-22,2023-06-25,Chennai,Ahmedabad_WH,Rail,Supplier_D,Customs Delay
O-1850,2023-04-30,2023-05-03,2023-05-05,2023-05-05,Chennai,Mumbai_WH,Air,Supplier_B,None
O-1851,2023-03-20,2023-03-23,2023-03-25,2023-03-25,Pune,Ahmedabad_WH,Sea,Supplier_C,None
O-1852,2023-02-25,2023-02-27,2023-03-02,2023-03-02,Chennai,Ahmedabad_WH,Rail,Supplier_A,None
O-1853,2023-11-09,2023-11-11,2023-11-15,2023-11-16,Hyderabad,Mumbai_WH,Air,Supplier_D,Weather
O-1854,2023-12-25,2023-12-28,2023-12-30,2024-01-02,Bengaluru,Mumbai_WH,Sea,Supplier_B,Transport Breakdown
O-1855,2023-06-23,2023-06-26,2023-07-02,2023-07-01,Chennai,Delhi_WH,Rail,Supplier_A,None
O-1856,2023-08-05,2023-08-08,2023-08-14,2023-08-13,Hyderabad,Delhi_WH,Rail,Supplier_B,None
O-1857,2023-11-23,2023-11-26,2023-11-28,2023-11-27,Pune,Mumbai_WH,Air,Supplier_A,None
O-1858,2023-05-30,2023-06-01,2023-06-04,2023-06-03,Bengaluru,Kolkata_WH,Air,Supplier_D,None
O-1859,2023-08-29,2023-08-30,2023-09-05,2023-09-07,Pune,Ahmedabad_WH,Road,Supplier_A,Transport Breakdown
O-1860,2023-10-16,2023-10-17,2023-10-20,2023-10-22,Hyderabad,Ahmedabad_WH,Rail,Supplier_B,Customs Delay
O-1861,2023-07-28,2023-07-29,2023-08-01,2023-08-03,Hyderabad,Delhi_WH,Rail,Supplier_A,Transport Breakdown
O-1862,2023-05-14,2023-05-17,2023-05-21,2023-05-21,Bengaluru,Delhi_WH,Sea,Supplier_C,None
O-1863,2023-03-29,2023-04-01,2023-04-07,2023-04-08,Hyderabad,Kolkata_WH,Rail,Supplier_B,Transport Breakdown
O-1864,2023-07-19,2023-07-21,2023-07-26,2023-07-26,Hyderabad,Delhi_WH,Rail,Supplier_A,None
O-1865,2023-12-09,2023-12-10,2023-12-15,2023-12-17,Chennai,Delhi_WH,Sea,Supplier_C,Weather
O-1866,2023-06-19,2023-06-22,2023-06-25,2023-06-27,Chennai,Kolkata_WH,Rail,Supplier_B,Traffic
O-1867,2023-12-29,2023-12-30,2024-01-04,2024-01-04,Pune,Kolkata_WH,Air,Supplier_B,None
O-1868,2023-03-10,2023-03-12,2023-03-16,2023-03-16,Hyderabad,Mumbai_WH,Road,Supplier_B,None
O-1869,2023-10-10,2023-10-13,2023-10-19,2023-10-18,Hyderabad,Ahmedabad_WH,Road,Supplier_A,None
O-1870,2023-08-30,2023-09-02,2023-09-07,2023-09-08,Hyderabad,Kolkata_WH,Road,Supplier_B,Weather
O-1871,2023-03-05,2023-03-08,2023-03-14,2023-03-15,Pune,Delhi_WH,Rail,Supplier_A,Traffic
O-1872,2023-05-03,2023-05-05,2023-05-09,2023-05-10,Chennai,Delhi_WH,Sea,Supplier_B,Weather
O-1873,2023-09-10,2023-09-12,2023-09-17,2023-09-19,Pune,Mumbai_WH,Road,Supplier_A,Traffic
O-1874,2023-12-17,2023-12-19,2023-12-21,2023-12-22,Hyderabad,Mumbai_WH,Road,Supplier_A,Customs Delay
O-1875,2023-10-15,2023-10-18,2023-10-21,2023-10-24,Hyderabad,Ahmedabad_WH,Rail,Supplier_D,Customs Delay
O-1876,2023-01-24,2023-01-25,2023-01-28,2023-01-29,Chennai,Ahmedabad_WH,Road,Supplier_D,Traffic
O-1877,2023-10-26,2023-10-27,2023-11-01,2023-11-04,Hyderabad,Kolkata_WH,Sea,Supplier_A,Transport Breakdown
O-1878,2023-03-17,2023-03-19,2023-03-25,2023-03-24,Hyderabad,Mumbai_WH,Rail,Supplier_C,None
O-1879,2023-07-26,2023-07-29,2023-08-04,2023-08-03,Chennai,Ahmedabad_WH,Sea,Supplier_C,None
O-1880,2023-06-08,2023-06-11,2023-06-14,2023-06-17,Chennai,Mumbai_WH,Rail,Supplier_D,Customs Delay
O-1881,2023-03-14,2023-03-17,2023-03-23,2023-03-26,Hyderabad,Delhi_WH,Rail,Supplier_C,Transport Breakdown
O-1882,2023-11-19,2023-11-20,2023-11-23,2023-11-22,Pune,Ahmedabad_WH,Sea,Supplier_D,None
O-1883,2023-10-05,2023-10-06,2023-10-09,2023-10-12,Pune,Ahmedabad_WH,Rail,Supplier_B,Weather
O-1884,2023-03-01,2023-03-03,2023-03-09,2023-03-09,Bengaluru,Delhi_WH,Road,Supplier_D,None
O-1885,2023-08-21,2023-08-23,2023-08-26,2023-08-29,Pune,Delhi_WH,Sea,Supplier_A,Customs Delay
O-1886,2023-01-30,2023-02-02,2023-02-07,2023-02-07,Hyderabad,Mumbai_WH,Sea,Supplier_C,None
O-1887,2023-10-17,2023-10-20,2023-10-26,2023-10-25,Bengaluru,Mumbai_WH,Rail,Supplier_D,None
O-1888,2023-04-14,2023-04-16,2023-04-21,2023-04-20,Pune,Mumbai_WH,Sea,Supplier_C,None
O-1889,2023-09-20,2023-09-23,2023-09-27,2023-09-27,Hyderabad,Mumbai_WH,Sea,Supplier_B,None
O-1890,2023-03-28,2023-03-31,2023-04-04,2023-04-03,Pune,Delhi_WH,Air,Supplier_C,None
O-1891,2023-10-01,2023-10-02,2023-10-05,2023-10-07,Hyderabad,Ahmedabad_WH,Air,Supplier_A,Transport Breakdown
O-1892,2023-12-18,2023-12-21,2023-12-26,2023-12-26,Pune,Ahmedabad_WH,Sea,Supplier_B,None
O-1893,2023-07-26,2023-07-29,2023-07-31,2023-08-02,Hyderabad,Ahmedabad_WH,Road,Supplier_A,Transport Breakdown
O-1894,2023-04-25,2023-04-28,2023-05-02,2023-05-03,Chennai,Mumbai_WH,Road,Supplier_A,Customs Delay
O-1895,2023-02-07,2023-02-10,2023-02-13,2023-02-14,Bengaluru,Mumbai_WH,Sea,Supplier_B,Transport Breakdown
O-1896,2023-01-20,2023-01-22,2023-01-24,2023-01-27,Chennai,Mumbai_WH,Sea,Supplier_A,Customs Delay
O-1897,2023-08-20,2023-08-23,2023-08-29,2023-09-01,Pune,Kolkata_WH,Road,Supplier_A,Transport Breakdown
O-1898,2023-07-14,2023-07-15,2023-07-21,2023-07-20,Hyderabad,Kolkata_WH,Sea,Supplier_A,None
O-1899,2023-09-10,2023-09-13,2023-09-15,2023-09-18,Pune,Mumbai_WH,Road,Supplier_B,Weather
O-1900,2023-10-19,2023-10-20,2023-10-22,2023-10-21,Pune,Ahmedabad_WH,Air,Supplier_D,None
O-1901,2023-11-23,2023-11-24,2023-11-27,2023-11-30,Pune,Mumbai_WH,Sea,Supplier_C,Weather
O-1902,2023-04-02,2023-04-04,2023-04-09,2023-04-09,Pune,Ahmedabad_WH,Air,Supplier_B,None
O-1903,2023-01-14,2023-01-17,2023-01-22,2023-01-25,Pune,Kolkata_WH,Sea,Supplier_D,Weather
O-1904,2023-02-27,2023-03-01,2023-03-07,2023-03-09,Bengaluru,Delhi_WH,Road,Supplier_C,Customs Delay
O-1905,2023-05-31,2023-06-02,2023-06-04,2023-06-05,Bengaluru,Kolkata_WH,Air,Supplier_C,Weather
O-1906,2023-03-18,2023-03-21,2023-03-23,2023-03-24,Bengaluru,Kolkata_WH,Road,Supplier_A,Traffic
O-1907,2023-07-04,2023-07-05,2023-07-08,2023-07-11,Bengaluru,Kolkata_WH,Sea,Supplier_D,Weather
O-1908,2023-06-02,2023-06-03,2023-06-06,2023-06-08,Hyderabad,Kolkata_WH,Rail,Supplier_D,Weather
O-1909,2023-06-05,2023-06-08,2023-06-10,2023-06-09,Chennai,Mumbai_WH,Sea,Supplier_C,None
O-1910,2023-11-26,2023-11-27,2023-12-01,2023-12-02,Chennai,Mumbai_WH,Air,Supplier_A,Traffic
O-1911,2023-09-24,2023-09-27,2023-10-03,2023-10-05,Pune,Kolkata_WH,Sea,Supplier_C,Transport Breakdown
O-1912,2023-07-07,2023-07-10,2023-07-13,2023-07-14,Bengaluru,Mumbai_WH,Air,Supplier_B,Weather
O-1913,2023-11-27,2023-11-28,2023-12-02,2023-12-05,Chennai,Mumbai_WH,Road,Supplier_B,Traffic
O-1914,2023-08-30,2023-09-01,2023-09-07,2023-09-06,Bengaluru,Mumbai_WH,Sea,Supplier_C,None
O-1915,2023-06-16,2023-06-17,2023-06-23,2023-06-22,Chennai,Delhi_WH,Sea,Supplier_D,None
O-1916,2023-12-18,2023-12-19,2023-12-22,2023-12-24,Bengaluru,Ahmedabad_WH,Air,Supplier_B,Customs Delay
O-1917,2023-11-24,2023-11-26,2023-11-29,2023-12-02,Pune,Delhi_WH,Air,Supplier_D,Customs Delay
O-1918,2023-09-10,2023-09-11,2023-09-14,2023-09-16,Hyderabad,Ahmedabad_WH,Air,Supplier_A,Weather
O-1919,2023-08-14,2023-08-15,2023-08-18,2023-08-17,Chennai,Mumbai_WH,Rail,Supplier_A,None
O-1920,2023-01-15,2023-01-18,2023-01-20,2023-01-20,Chennai,Mumbai_WH,Rail,Supplier_B,None
O-1921,2023-12-21,2023-12-24,2023-12-28,2023-12-31,Pune,Mumbai_WH,Air,Supplier_D,Weather
O-1922,2023-02-04,2023-02-06,2023-02-09,2023-02-09,Bengaluru,Ahmedabad_WH,Road,Supplier_C,None
O-1923,2023-01-30,2023-02-02,2023-02-05,2023-02-04,Pune,Mumbai_WH,Sea,Supplier_D,None
